dma_code,interval_idx,flow_baseline_min,flow_baseline_max,flow_current,pressure_baseline_min,pressure_baseline_max,pressure_current
DM-14-06-04-01,37,100.72,209.29,188.577,2.39,5.33,4.994
DM-14-06-04-01,38,106.33,208.57,184.801,2.43,5.24,4.8
DM-14-06-04-01,39,108.63,205.1,180.217,2.46,5.17,4.609
DM-14-06-04-01,40,108.53,198.24,174.556,2.47,4.77,4.314
DM-14-06-04-01,41,119.8,189.76,167.871,2.49,4.68,3.976
DM-14-06-04-01,42,120.85,185.27,160.773,2.48,4.22,3.576
DM-14-06-04-01,43,123.02,181.96,155.489,2.51,3.98,3.289
DM-14-06-04-01,44,121.44,182.48,151.331,2.51,3.51,2.931
DM-14-06-04-01,45,122.33,180.15,148.567,2.51,3.48,2.851
DM-14-06-04-01,46,124.58,176.64,146.519,2.51,3.6,2.813
DM-14-06-04-01,47,126.38,173.71,146.193,2.49,3.98,2.793
DM-14-06-04-01,48,127.29,174.14,148.206,2.52,4.1,2.79
DM-14-06-04-01,49,125.26,185.56,146.306,2.51,4.42,2.769
DM-14-06-04-01,50,122.64,191.24,146.151,2.53,4.76,2.719
DM-14-06-04-01,51,124.55,202.36,143.451,2.45,5.1,2.711
DM-14-06-04-01,52,126.66,210.73,140.894,2.49,5.57,2.663
DM-14-06-04-01,53,125.29,218.71,138.234,2.49,5.73,2.654
DM-14-06-04-01,54,124.62,218.8,138.476,2.5,5.71,2.67
DM-14-06-04-01,55,124.31,224.37,138.031,2.53,5.78,2.693
DM-14-06-04-01,56,122.08,226.71,138.371,2.51,5.78,2.694
DM-14-06-04-01,57,123.24,224.26,137.493,2.51,5.82,2.704
DM-14-06-04-01,58,121.66,227.36,137.837,2.55,5.86,2.707
DM-14-06-04-01,59,121.71,225.65,136.167,2.56,5.77,2.709
DM-14-06-04-01,60,123.34,228.0,138.491,2.6,5.74,2.75
DM-14-06-04-01,61,119.84,228.59,141.766,2.53,5.69,2.847
DM-14-06-04-01,62,124.21,231.92,143.664,2.62,5.7,2.934
DM-14-06-04-01,63,127.3,230.02,145.833,2.64,5.59,2.993
DM-14-06-04-01,64,129.21,230.72,152.057,2.8,5.45,3.261
DM-14-06-04-01,65,138.71,234.95,161.587,3.2,5.54,3.789
DM-14-06-04-01,66,154.21,234.46,169.507,3.81,5.5,4.28
DM-14-06-04-01,67,158.19,226.13,180.926,4.36,5.51,4.771
DM-14-06-04-01,68,164.56,225.5,187.236,4.54,5.48,5.1
DM-14-06-04-01,69,159.83,219.9,188.744,4.5,5.67,5.181
DM-14-06-04-01,70,155.1,208.03,191.201,4.26,5.63,5.153
DM-14-06-04-01,71,150.0,202.73,193.037,3.89,5.66,5.186
DM-14-06-04-01,72,144.37,199.69,193.933,3.59,5.68,5.184
DM-14-06-04-01,73,137.57,201.95,194.876,3.4,5.66,5.167
DM-14-06-04-01,74,133.7,207.33,196.724,3.21,5.71,5.161
DM-14-06-04-01,75,127.94,203.72,196.303,3.11,5.71,5.22
DM-14-06-04-01,76,125.27,205.66,195.429,2.95,5.66,5.207
DM-14-06-04-01,77,122.5,199.64,195.967,2.92,5.6,5.186
DM-14-06-04-01,78,35.39,198.91,193.784,2.99,5.58,5.151
DM-14-06-04-01,79,1.25,202.26,193.769,2.99,5.49,5.109
DM-14-06-04-01,80,1.1,198.18,193.754,2.62,5.43,5.04
DM-14-06-04-01,81,1.14,198.98,193.929,1.46,5.44,5.093
DM-14-06-04-01,82,1.33,197.49,192.321,2.38,5.47,5.12
DM-14-06-04-01,83,1.4,194.13,189.561,2.44,5.43,5.069
DM-14-06-04-01,84,1.42,186.88,183.64,2.48,5.11,4.84
DM-14-06-04-01,85,1.32,178.14,173.924,2.49,4.96,4.401
DM-14-06-04-01,86,1.43,172.61,166.646,2.5,4.62,4.043
DM-14-06-04-01,87,0.92,171.22,162.711,2.53,4.53,3.849
DM-14-06-04-01,88,1.18,160.43,156.09,2.53,4.27,3.53
DM-14-06-04-01,89,1.4,152.41,147.801,2.55,3.93,3.234
DM-14-06-04-01,90,1.1,147.63,141.986,2.62,3.85,3.069
DM-14-06-04-01,91,1.23,142.87,138.183,2.65,3.78,2.939
DM-14-06-04-01,92,0.81,141.59,135.904,2.71,3.84,2.941
DM-14-06-04-01,93,0.41,146.97,135.171,2.75,3.85,3.046
DM-14-06-04-01,94,1.1,153.46,136.836,2.83,4.16,3.287
DM-14-06-04-01,95,0.61,149.53,135.544,2.84,4.24,3.359
DM-14-06-04-02,0,57.36,154.46,79.72,1.72,3.26,2.544
DM-14-06-04-02,1,52.34,139.65,76.307,1.54,3.07,2.3
DM-14-06-04-02,2,50.73,141.76,77.307,1.57,3.15,2.293
DM-14-06-04-02,3,55.39,161.76,75.686,1.48,3.25,2.35
DM-14-06-04-02,4,53.01,144.19,73.503,1.78,3.36,2.42
DM-14-06-04-02,5,54.42,144.69,73.447,1.77,3.47,2.47
DM-14-06-04-02,6,55.69,148.7,74.417,1.88,3.57,2.521
DM-14-06-04-02,7,48.44,150.68,73.537,1.88,3.63,2.59
DM-14-06-04-02,8,47.71,154.03,74.203,1.88,3.69,2.633
DM-14-06-04-02,9,53.31,148.64,74.906,1.9,3.36,2.651
DM-14-06-04-02,10,58.11,147.62,78.779,1.91,3.09,2.697
DM-14-06-04-02,11,57.25,157.46,76.934,1.83,3.44,2.829
DM-14-06-04-02,12,48.52,153.58,73.583,1.99,3.55,2.949
DM-14-06-04-02,13,51.31,154.51,77.346,2.19,3.59,2.993
DM-14-06-04-02,14,56.9,152.64,79.034,2.27,3.46,3.09
DM-14-06-04-02,15,59.77,147.47,78.657,2.64,3.65,3.19
DM-14-06-04-02,16,61.98,150.24,78.51,2.67,3.7,3.13
DM-14-06-04-02,17,79.46,163.62,86.073,2.85,3.94,3.519
DM-14-06-04-02,18,82.78,168.16,94.547,3.04,4.36,3.819
DM-14-06-04-02,19,88.24,168.79,97.803,3.41,4.81,4.177
DM-14-06-04-02,20,90.48,165.09,100.194,3.51,4.86,4.334
DM-14-06-04-02,21,94.84,169.42,103.439,3.62,5.05,4.491
DM-14-06-04-02,22,97.83,182.45,107.733,3.56,5.05,4.626
DM-14-06-04-02,23,96.44,189.33,106.024,3.49,5.14,4.75
DM-14-06-04-02,24,99.01,186.99,108.469,3.74,5.12,4.714
DM-14-06-04-02,25,108.76,192.21,112.294,3.7,4.98,4.551
DM-14-06-04-02,26,114.29,204.56,121.681,3.14,4.78,4.397
DM-14-06-04-02,27,116.19,194.22,124.619,3.26,4.9,4.364
DM-14-06-04-02,28,119.33,210.42,126.506,2.93,4.74,4.27
DM-14-06-04-02,29,114.87,209.2,143.453,3.0,4.6,4.069
DM-14-06-04-02,30,116.01,204.79,144.611,3.06,4.54,4.146
DM-14-06-04-02,31,117.48,216.19,147.951,2.85,4.76,4.176
DM-14-06-04-02,32,123.78,213.96,149.033,2.96,4.61,4.167
DM-14-06-04-02,33,118.55,212.32,143.673,2.95,4.69,4.244
DM-14-06-04-02,34,110.89,204.42,140.694,3.07,4.78,4.264
DM-14-06-04-02,35,115.56,208.24,136.83,3.07,4.68,4.333
DM-14-06-04-02,36,117.52,208.41,146.017,2.87,4.53,4.087
DM-14-06-04-02,37,109.26,202.52,143.857,2.77,4.38,3.917
DM-14-06-04-02,38,114.73,192.91,142.374,2.8,4.31,3.779
DM-14-06-04-02,39,100.15,191.89,133.019,2.51,4.32,3.707
DM-14-06-04-02,40,114.13,186.5,131.061,2.29,3.97,3.466
DM-14-06-04-02,41,101.62,181.69,124.536,2.04,3.96,3.203
DM-14-06-04-02,42,101.64,178.35,127.943,1.8,3.36,2.756
DM-14-06-04-02,43,92.78,174.53,117.563,1.69,3.28,2.577
DM-14-06-04-02,44,89.27,164.79,107.61,1.44,3.0,2.331
DM-14-06-04-02,45,85.92,161.02,105.511,1.42,2.99,2.249
DM-14-06-04-02,46,88.34,165.1,103.564,1.41,2.87,2.217
DM-14-06-04-02,47,89.2,164.44,108.321,1.38,2.9,2.151
DM-14-06-04-02,48,93.07,168.28,109.471,1.37,2.9,2.161
DM-14-06-04-02,49,93.07,163.51,108.427,1.43,2.97,2.149
DM-14-06-04-02,50,91.46,160.75,98.31,1.53,2.84,2.211
DM-14-06-04-02,51,91.33,167.62,98.02,1.25,2.8,2.201
DM-14-06-04-02,52,90.59,177.94,101.181,1.32,2.73,2.116
DM-14-06-04-02,53,88.39,166.49,97.526,1.39,2.72,2.146
DM-14-06-04-02,54,93.14,163.2,101.791,1.35,2.74,2.109
DM-14-06-04-02,55,88.61,165.8,101.759,1.32,2.78,2.14
DM-14-06-04-02,56,86.26,164.53,96.357,1.52,2.77,2.21
DM-14-06-04-02,57,84.85,169.36,96.016,1.41,2.76,2.217
DM-14-06-04-02,58,71.7,166.58,98.59,1.36,2.77,2.186
DM-14-06-04-02,59,69.46,165.32,104.913,1.4,2.87,2.104
DM-14-06-04-02,60,77.23,166.41,102.697,1.54,2.92,2.183
DM-14-06-04-02,61,75.25,167.45,99.956,1.48,3.01,2.333
DM-14-06-04-02,62,81.92,172.29,103.857,1.49,3.29,2.393
DM-14-06-04-02,63,69.63,168.71,98.153,1.44,3.38,2.514
DM-14-06-04-02,64,69.81,163.58,106.059,1.63,3.71,2.691
DM-14-06-04-02,65,82.12,171.85,115.96,1.88,3.87,3.129
DM-14-06-04-02,66,92.22,187.12,123.646,2.4,4.18,3.504
DM-14-06-04-02,67,113.54,195.34,127.583,2.48,4.64,3.984
DM-14-06-04-02,68,94.84,203.15,128.61,2.97,4.84,4.293
DM-14-06-04-02,69,118.02,214.09,128.501,2.99,4.97,4.401
DM-14-06-04-02,70,113.47,199.99,120.726,3.12,4.9,4.484
DM-14-06-04-02,71,116.58,192.24,128.031,3.13,5.04,4.441
DM-14-06-04-02,72,117.39,191.16,127.507,3.1,5.11,4.431
DM-14-06-04-02,73,120.83,199.71,136.166,3.19,5.04,4.297
DM-14-06-04-02,74,113.92,206.35,137.451,2.91,4.93,4.264
DM-14-06-04-02,75,115.55,193.81,134.474,3.17,5.02,4.374
DM-14-06-04-02,76,115.3,201.63,124.509,2.82,5.08,4.486
DM-14-06-04-02,77,119.08,190.3,125.449,3.09,5.02,4.463
DM-14-06-04-02,78,113.9,199.22,122.564,3.02,4.78,4.42
DM-14-06-04-02,79,109.01,205.79,122.283,2.89,4.72,4.376
DM-14-06-04-02,80,113.46,188.08,120.759,3.11,4.72,4.327
DM-14-06-04-02,81,115.16,186.47,122.317,3.23,4.65,4.361
DM-14-06-04-02,82,108.46,195.89,127.766,3.16,4.7,4.326
DM-14-06-04-02,83,113.06,204.61,125.43,3.07,4.56,4.297
DM-14-06-04-02,84,109.47,197.29,119.19,3.0,4.52,4.181
DM-14-06-04-02,85,110.02,190.08,118.347,2.72,4.36,3.779
DM-14-06-04-02,86,100.87,187.35,116.72,2.57,4.18,3.396
DM-14-06-04-02,87,101.43,177.43,116.643,2.35,3.98,3.211
DM-14-06-04-02,88,97.17,174.81,108.664,2.14,3.86,3.004
DM-14-06-04-02,89,72.36,176.63,101.241,2.01,3.71,2.784
DM-14-06-04-02,90,60.74,171.09,96.444,1.91,3.41,2.616
DM-14-06-04-02,91,75.19,173.71,91.683,1.7,3.04,2.523
DM-14-06-04-02,92,49.13,165.17,89.043,2.01,2.92,2.577
DM-14-06-04-02,93,2.57,161.14,91.534,1.96,3.21,2.656
DM-14-06-04-02,94,59.62,156.68,94.651,1.91,3.83,2.867
DM-14-06-04-02,95,59.5,156.04,94.811,1.95,3.77,2.949
DM-14-06-04-03,0,38.67,91.79,77.289,2.39,3.54,2.689
DM-14-06-04-03,1,42.79,93.2,73.553,2.19,3.33,2.471
DM-14-06-04-03,2,33.34,85.71,72.444,2.23,3.43,2.477
DM-14-06-04-03,3,56.99,89.75,76.563,2.28,3.5,2.513
DM-14-06-04-03,4,54.65,90.06,80.859,2.26,3.57,2.554
DM-14-06-04-03,5,55.46,87.47,79.327,2.32,3.68,2.611
DM-14-06-04-03,6,56.09,88.93,76.914,2.34,3.76,2.67
DM-14-06-04-03,7,54.47,84.22,76.584,2.36,3.85,2.734
DM-14-06-04-03,8,54.32,87.52,73.087,2.41,3.87,2.794
DM-14-06-04-03,9,51.56,82.36,74.22,2.51,3.59,2.81
DM-14-06-04-03,10,52.29,85.65,74.73,2.67,3.3,2.877
DM-14-06-04-03,11,54.49,82.03,71.176,2.69,3.65,2.979
DM-14-06-04-03,12,57.51,80.04,76.729,2.75,3.71,3.091
DM-14-06-04-03,13,59.49,93.18,80.886,2.82,3.75,3.157
DM-14-06-04-03,14,61.54,81.72,75.757,3.02,3.65,3.276
DM-14-06-04-03,15,62.37,82.99,79.974,3.11,3.71,3.364
DM-14-06-04-03,16,60.1,85.94,77.229,3.06,3.58,3.317
DM-14-06-04-03,17,68.27,96.65,89.017,3.47,4.09,3.781
DM-14-06-04-03,18,75.36,104.38,90.84,3.76,4.57,4.116
DM-14-06-04-03,19,79.06,105.81,100.566,4.03,5.02,4.466
DM-14-06-04-03,20,82.79,119.56,103.51,4.36,5.21,4.63
DM-14-06-04-03,21,84.81,135.23,117.666,4.5,5.27,4.803
DM-14-06-04-03,22,90.47,131.76,120.186,4.6,5.42,4.953
DM-14-06-04-03,23,91.44,137.3,128.363,4.66,5.5,5.049
DM-14-06-04-03,24,97.11,147.84,136.871,4.39,5.41,5.003
DM-14-06-04-03,25,117.5,174.29,156.654,4.34,5.3,4.814
DM-14-06-04-03,26,125.65,174.93,164.057,4.21,5.25,4.75
DM-14-06-04-03,27,127.15,171.75,163.221,4.38,5.17,4.757
DM-14-06-04-03,28,134.11,180.59,168.481,4.32,5.11,4.671
DM-14-06-04-03,29,133.41,177.06,163.399,4.46,5.13,4.727
DM-14-06-04-03,30,134.42,181.38,173.681,4.45,5.15,4.774
DM-14-06-04-03,31,137.39,177.74,170.47,4.55,5.25,4.857
DM-14-06-04-03,32,137.66,179.07,172.894,4.51,5.2,4.843
DM-14-06-04-03,33,139.22,180.86,174.114,4.58,5.2,4.854
DM-14-06-04-03,34,138.18,178.76,170.67,4.67,5.24,4.847
DM-14-06-04-03,35,139.99,176.51,168.103,4.48,5.26,4.859
DM-14-06-04-03,36,140.11,175.31,168.18,4.54,5.14,4.726
DM-14-06-04-03,37,136.11,177.04,166.776,4.37,4.97,4.563
DM-14-06-04-03,38,132.84,177.15,167.001,4.19,4.78,4.361
DM-14-06-04-03,39,128.42,173.92,159.994,3.87,4.66,4.206
DM-14-06-04-03,40,125.07,164.23,151.687,3.65,4.43,3.949
DM-14-06-04-03,41,122.85,154.52,143.147,3.29,4.33,3.639
DM-14-06-04-03,42,114.35,146.88,132.956,2.89,3.94,3.234
DM-14-06-04-03,43,114.61,142.89,132.707,2.58,3.77,2.951
DM-14-06-04-03,44,114.23,135.66,127.079,2.24,3.59,2.626
DM-14-06-04-03,45,111.71,139.61,125.774,2.17,3.51,2.534
DM-14-06-04-03,46,105.08,140.76,125.58,2.16,3.46,2.481
DM-14-06-04-03,47,107.43,148.63,121.014,2.19,3.39,2.471
DM-14-06-04-03,48,101.9,137.84,120.237,2.21,3.36,2.5
DM-14-06-04-03,49,101.82,138.34,118.671,2.19,3.31,2.476
DM-14-06-04-03,50,101.74,132.44,116.904,2.21,3.25,2.434
DM-14-06-04-03,51,101.75,128.53,118.007,2.19,3.2,2.421
DM-14-06-04-03,52,105.23,136.59,118.394,2.14,3.09,2.359
DM-14-06-04-03,53,97.25,124.03,110.91,2.21,3.08,2.38
DM-14-06-04-03,54,92.9,129.06,112.146,2.24,3.12,2.384
DM-14-06-04-03,55,100.1,124.03,112.684,2.27,3.14,2.416
DM-14-06-04-03,56,96.76,128.65,112.12,2.17,3.18,2.426
DM-14-06-04-03,57,98.01,120.71,110.53,2.22,3.2,2.436
DM-14-06-04-03,58,97.59,122.1,112.636,2.29,3.18,2.434
DM-14-06-04-03,59,92.64,121.65,110.849,2.26,3.18,2.423
DM-14-06-04-03,60,98.78,126.9,111.591,2.3,3.16,2.474
DM-14-06-04-03,61,100.68,154.38,118.769,2.29,3.14,2.563
DM-14-06-04-03,62,97.87,131.73,114.52,2.3,3.45,2.671
DM-14-06-04-03,63,98.03,139.83,114.719,2.41,3.58,2.749
DM-14-06-04-03,64,107.16,138.18,119.729,2.59,3.9,3.026
DM-14-06-04-03,65,113.81,144.76,128.886,3.12,4.16,3.541
DM-14-06-04-03,66,118.64,146.61,135.247,3.45,4.62,4.01
DM-14-06-04-03,67,126.03,148.8,140.453,4.19,5.08,4.553
DM-14-06-04-03,68,123.9,148.48,141.34,4.33,5.27,4.83
DM-14-06-04-03,69,116.93,158.6,142.634,4.21,5.46,4.904
DM-14-06-04-03,70,124.42,162.92,149.431,4.17,5.32,4.873
DM-14-06-04-03,71,123.47,156.17,143.823,4.34,5.47,4.936
DM-14-06-04-03,72,123.4,157.29,145.704,4.23,5.46,4.899
DM-14-06-04-03,73,131.96,164.27,153.349,4.19,5.4,4.851
DM-14-06-04-03,74,129.87,164.61,157.549,4.19,5.35,4.829
DM-14-06-04-03,75,129.09,164.42,154.516,4.19,5.4,4.9
DM-14-06-04-03,76,125.69,164.82,153.231,4.2,5.43,4.889
DM-14-06-04-03,77,128.18,158.28,150.291,4.22,5.36,4.893
DM-14-06-04-03,78,128.47,158.15,147.777,4.24,5.28,4.834
DM-14-06-04-03,79,128.99,164.83,151.801,4.06,5.22,4.774
DM-14-06-04-03,80,129.51,167.98,150.144,3.93,5.14,4.71
DM-14-06-04-03,81,128.67,161.8,155.057,4.06,5.1,4.756
DM-14-06-04-03,82,127.8,162.25,155.011,4.02,5.07,4.773
DM-14-06-04-03,83,126.7,165.29,154.651,4.17,5.01,4.717
DM-14-06-04-03,84,124.1,158.5,146.601,4.13,4.89,4.529
DM-14-06-04-03,85,120.25,146.87,136.696,3.53,4.68,4.13
DM-14-06-04-03,86,118.56,143.58,136.534,3.07,4.51,3.75
DM-14-06-04-03,87,113.92,139.23,127.579,3.17,4.27,3.606
DM-14-06-04-03,88,100.81,128.28,118.566,2.92,4.14,3.294
DM-14-06-04-03,89,85.89,117.46,109.359,2.64,3.85,3.039
DM-14-06-04-03,90,81.74,103.58,98.931,2.58,3.55,2.87
DM-14-06-04-03,91,77.15,106.93,95.984,2.44,3.22,2.744
DM-14-06-04-03,92,75.52,105.93,94.98,2.55,3.18,2.787
DM-14-06-04-03,93,75.16,100.65,92.476,2.55,3.5,2.903
DM-14-06-04-03,94,74.54,105.83,96.187,2.62,4.08,3.137
DM-14-06-04-03,95,65.87,100.32,86.653,2.66,4.14,3.17
DM-14-06-04-04,0,124.96,140.03,129.266,3.17,3.39,3.327
DM-14-06-04-04,1,123.24,136.79,127.111,3.18,3.28,3.251
DM-14-06-04-04,2,126.75,143.55,131.55,3.26,3.35,3.324
DM-14-06-04-04,3,124.74,134.97,127.663,3.32,3.37,3.356
DM-14-06-04-04,4,126.17,127.7,127.263,3.35,3.37,3.364
DM-14-06-04-04,5,123.1,126.15,123.971,3.36,3.38,3.374
DM-14-06-04-04,6,120.98,125.64,122.311,3.38,3.41,3.401
DM-14-06-04-04,7,119.29,180.99,123.134,3.34,3.43,3.404
DM-14-06-04-04,8,115.86,119.62,116.934,3.36,3.4,3.389
DM-14-06-04-04,9,116.39,116.56,116.511,3.4,3.4,3.4
DM-14-06-04-04,10,119.04,125.34,120.84,3.4,3.44,3.429
DM-14-06-04-04,11,119.63,124.51,121.024,3.41,3.58,3.531
DM-14-06-04-04,12,120.63,125.5,122.021,3.46,3.61,3.567
DM-14-06-04-04,13,121.63,130.81,124.253,3.59,3.71,3.676
DM-14-06-04-04,14,124.48,131.68,126.537,3.7,3.82,3.786
DM-14-06-04-04,15,123.64,133.56,126.474,3.87,3.89,3.884
DM-14-06-04-04,16,123.75,123.77,123.756,3.83,3.9,3.85
DM-14-06-04-04,17,132.89,140.09,134.947,4.19,4.25,4.207
DM-14-06-04-04,18,136.8,144.94,142.74,4.34,4.59,4.433
DM-14-06-04-04,19,139.9,145.65,141.543,4.7,4.9,4.764
DM-14-06-04-04,20,144.46,145.29,145.053,4.91,5.01,4.939
DM-14-06-04-04,21,149.28,151.35,150.759,5.17,5.18,5.173
DM-14-06-04-04,22,158.26,159.84,159.389,5.36,5.38,5.374
DM-14-06-04-04,23,167.34,175.96,169.803,5.53,5.53,5.53
DM-14-06-04-04,24,170.35,174.08,173.014,5.57,5.67,5.599
DM-14-06-04-04,25,177.3,181.36,180.2,5.44,5.6,5.486
DM-14-06-04-04,26,181.33,188.11,186.173,5.44,5.54,5.469
DM-14-06-04-04,27,184.79,193.64,191.111,5.42,5.45,5.429
DM-14-06-04-04,28,190.1,200.26,197.357,5.36,5.4,5.389
DM-14-06-04-04,29,186.52,198.95,195.399,5.35,5.43,5.407
DM-14-06-04-04,30,185.3,195.5,192.586,5.4,5.52,5.486
DM-14-06-04-04,31,185.03,193.86,191.337,5.41,5.62,5.56
DM-14-06-04-04,32,187.54,193.74,191.969,5.37,5.6,5.534
DM-14-06-04-04,33,184.48,195.84,192.594,5.37,5.61,5.541
DM-14-06-04-04,34,188.92,199.89,195.806,5.33,5.61,5.416
DM-14-06-04-04,35,180.99,198.13,194.413,3.38,5.61,5.243
DM-14-06-04-04,36,180.99,201.44,200.109,3.38,5.52,5.277
DM-14-06-04-04,37,200.59,200.78,200.726,4.39,5.34,5.243
DM-14-06-04-04,38,180.99,201.35,196.314,3.38,5.15,4.973
DM-14-06-04-04,39,180.99,197.53,195.826,3.38,4.97,4.779
DM-14-06-04-04,40,180.99,191.09,189.411,3.38,4.77,4.573
DM-14-06-04-04,41,183.25,186.94,184.704,3.92,4.57,4.206
DM-14-06-04-04,42,180.99,184.41,182.026,3.38,4.31,4.054
DM-14-06-04-04,43,174.7,180.99,175.69,3.38,4.14,3.833
DM-14-06-04-04,44,170.73,171.53,171.301,3.51,3.96,3.639
DM-14-06-04-04,45,168.09,180.99,169.654,3.38,3.86,3.553
DM-14-06-04-04,46,167.02,170.07,167.891,3.42,3.8,3.529
DM-14-06-04-04,47,166.93,167.62,167.127,3.37,3.77,3.484
DM-14-06-04-04,48,165.17,166.45,166.084,3.39,3.74,3.49
DM-14-06-04-04,49,161.29,166.39,164.933,3.37,3.66,3.453
DM-14-06-04-04,50,156.95,161.62,160.286,3.41,3.6,3.464
DM-14-06-04-04,51,154.7,161.22,159.357,3.34,3.52,3.391
DM-14-06-04-04,52,157.49,159.26,158.754,3.33,3.44,3.361
DM-14-06-04-04,53,151.47,163.18,159.834,3.35,3.45,3.379
DM-14-06-04-04,54,150.74,162.1,158.854,3.38,3.48,3.409
DM-14-06-04-04,55,154.52,180.99,162.279,3.38,3.49,3.423
DM-14-06-04-04,56,154.49,180.99,160.011,3.36,3.51,3.403
DM-14-06-04-04,57,151.75,162.77,159.621,3.41,3.52,3.441
DM-14-06-04-04,58,155.65,180.99,169.007,3.38,3.52,3.437
DM-14-06-04-04,59,160.7,164.37,163.321,3.45,3.53,3.473
DM-14-06-04-04,60,161.4,180.99,164.914,3.38,3.51,3.446
DM-14-06-04-04,61,161.53,180.99,169.439,3.38,3.5,3.434
DM-14-06-04-04,62,157.81,165.8,163.517,3.42,3.52,3.449
DM-14-06-04-04,63,166.17,167.02,166.413,3.39,3.58,3.444
DM-14-06-04-04,64,160.06,180.99,171.467,3.38,3.71,3.514
DM-14-06-04-04,65,170.86,180.99,175.753,3.38,4.1,4.0
DM-14-06-04-04,66,179.73,187.39,185.201,4.39,4.61,4.481
DM-14-06-04-04,67,176.25,192.08,187.557,4.84,5.01,4.889
DM-14-06-04-04,68,184.02,196.02,192.591,5.08,5.2,5.114
DM-14-06-04-04,69,183.27,198.47,188.434,4.33,5.36,4.696
DM-14-06-04-04,70,187.55,199.87,196.35,4.83,5.46,5.046
DM-14-06-04-04,71,193.94,197.67,196.604,5.28,5.54,5.354
DM-14-06-04-04,72,189.96,193.75,192.667,5.34,5.57,5.406
DM-14-06-04-04,73,189.29,194.89,193.29,5.32,5.45,5.413
DM-14-06-04-04,74,188.59,194.77,193.004,5.43,5.45,5.436
DM-14-06-04-04,75,186.08,195.41,192.744,5.36,5.6,5.429
DM-14-06-04-04,76,188.18,198.94,195.866,5.28,5.48,5.337
DM-14-06-04-04,77,189.82,198.28,195.863,5.25,5.38,5.287
DM-14-06-04-04,78,182.62,199.51,194.684,5.24,5.4,5.286
DM-14-06-04-04,79,189.14,195.01,193.333,5.25,5.3,5.264
DM-14-06-04-04,80,191.55,192.67,192.35,5.14,5.17,5.161
DM-14-06-04-04,81,190.95,191.17,191.107,5.11,5.2,5.174
DM-14-06-04-04,82,180.56,189.81,187.167,5.1,5.3,5.243
DM-14-06-04-04,83,176.63,189.34,185.709,5.08,5.3,5.237
DM-14-06-04-04,84,170.93,183.88,180.18,5.04,5.25,5.19
DM-14-06-04-04,85,165.33,183.96,178.637,4.92,5.02,4.991
DM-14-06-04-04,86,163.37,177.46,173.434,4.76,4.88,4.846
DM-14-06-04-04,87,155.48,172.79,167.844,4.61,4.66,4.646
DM-14-06-04-04,88,155.32,165.98,162.934,4.43,4.5,4.48
DM-14-06-04-04,89,151.91,152.72,152.489,4.18,4.21,4.201
DM-14-06-04-04,90,134.64,146.77,143.304,3.9,3.93,3.909
DM-14-06-04-04,91,138.63,140.56,140.009,3.59,3.59,3.59
DM-14-06-04-04,92,133.56,137.29,134.626,3.52,3.53,3.527
DM-14-06-04-04,93,136.65,137.12,136.986,3.45,3.48,3.471
DM-14-06-04-04,94,133.98,135.52,134.42,3.58,3.62,3.591
DM-14-06-04-04,95,133.21,136.62,134.184,3.64,3.69,3.654
DM-14-06-05-01,0,63.73,103.79,88.526,1.91,5.11,3.303
DM-14-06-05-01,1,24.32,114.31,62.441,0.0,4.61,1.97
DM-14-06-05-01,2,28.63,120.28,61.29,0.0,4.73,1.934
DM-14-06-05-01,3,39.99,129.3,66.147,0.19,4.96,2.156
DM-14-06-05-01,4,47.49,139.84,72.037,0.56,4.94,2.451
DM-14-06-05-01,5,55.68,153.41,76.5,0.81,4.86,2.73
DM-14-06-05-01,6,69.2,168.09,83.281,1.35,5.08,3.049
DM-14-06-05-01,7,72.33,182.23,85.831,1.89,5.33,3.33
DM-14-06-05-01,8,58.61,198.83,84.82,1.98,5.28,3.504
DM-14-06-05-01,9,30.78,206.21,83.791,0.26,5.1,3.544
DM-14-06-05-01,10,73.81,214.43,84.814,1.96,5.03,3.611
DM-14-06-05-01,11,74.35,213.96,85.414,2.74,5.12,3.7
DM-14-06-05-01,12,77.86,212.73,85.976,2.92,5.17,3.807
DM-14-06-05-01,13,79.54,213.97,87.48,3.03,5.18,3.883
DM-14-06-05-01,14,81.21,212.72,91.214,3.22,5.39,3.994
DM-14-06-05-01,15,84.45,210.52,95.063,3.32,5.61,4.086
DM-14-06-05-01,16,89.93,213.13,97.824,3.25,5.7,4.047
DM-14-06-05-01,17,100.61,210.96,108.481,3.72,6.38,4.443
DM-14-06-05-01,18,112.62,213.6,120.073,3.91,6.94,4.771
DM-14-06-05-01,19,119.28,213.21,127.376,4.2,7.46,5.113
DM-14-06-05-01,20,122.56,210.16,138.516,4.22,7.37,5.229
DM-14-06-05-01,21,130.26,209.48,148.64,4.08,7.33,5.373
DM-14-06-05-01,22,143.35,211.58,157.317,3.89,7.77,5.523
DM-14-06-05-01,23,149.17,203.4,171.199,3.65,7.89,5.501
DM-14-06-05-01,24,148.13,199.76,184.901,3.47,7.78,5.401
DM-14-06-05-01,25,138.15,207.4,194.297,3.13,7.41,5.21
DM-14-06-05-01,26,129.16,209.35,199.236,2.88,7.48,5.166
DM-14-06-05-01,27,86.58,216.01,205.169,2.19,7.35,5.117
DM-14-06-05-01,28,58.58,212.8,205.261,0.71,7.24,5.103
