dma_code,baseline_month,current_avg_mnf,baseline_avg_mnf,mnf_delta_pct,mnf_delta_abs,mnf_color,current_avg_daily_total,baseline_avg_daily_total,inflow_delta_pct,inflow_delta_abs,inflow_color,n_valid_days_current,n_valid_days_baseline,current_window_start,current_window_end,generated_at
DM-12-05-10-01,custom_60d,123.265,120.191,2.56,3.07,green,5194.17,5094.15,1.96,100.02,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-01-01,custom_60d,,,,,gray,4475.68,4653.21,-3.82,-177.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-01-02,custom_60d,0.226,0.227,-0.44,-0.0,green,5.71,6.08,-6.09,-0.37,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-02-01,custom_60d,34.89,31.91,9.34,2.98,yellow,1332.9,1201.6,10.93,131.3,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-02-02,custom_60d,74.394,73.468,1.26,0.93,green,2916.2,2868.98,1.65,47.22,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-02-03,custom_60d,81.15,80.81,0.42,0.34,green,3073.12,3080.32,-0.23,-7.2,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-03-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-03-02,custom_60d,89.553,87.158,2.75,2.39,green,4236.51,4079.62,3.85,156.89,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-04-01,custom_60d,60.788,66.677,-8.83,-5.89,green,2622.37,2838.95,-7.63,-216.58,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-05-01,custom_60d,120.803,113.548,6.39,7.25,yellow,3263.25,3998.41,-18.39,-735.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-06-01,custom_60d,517.92,517.734,0.04,0.19,green,12428.85,12428.66,0.0,0.19,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-07-01,custom_60d,,,,,gray,2002.15,1993.46,0.44,8.69,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-07-02,custom_60d,83.636,83.763,-0.15,-0.13,green,4034.68,4036.09,-0.03,-1.41,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-08-01,custom_60d,85.957,42.389,102.78,43.57,red,1584.4,1620.9,-2.25,-36.5,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-09-01,custom_60d,29.633,29.636,-0.01,-0.0,green,1549.26,1546.82,0.16,2.44,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-10-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-06-11-01,custom_60d,33.619,34.711,-3.15,-1.09,green,1345.09,1341.96,0.23,3.13,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-01-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-01-02,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-02-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-02-03,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-03-01,custom_60d,,,,,gray,3700.41,3592.22,3.01,108.19,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-03-02,custom_60d,62.572,61.785,1.27,0.79,green,2596.1,2591.92,0.16,4.18,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-03-03,custom_60d,,,,,gray,835.87,905.94,-7.73,-70.07,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-04-01,custom_60d,35.236,29.938,17.7,5.3,yellow,2216.26,2205.77,0.48,10.49,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-04-02,custom_60d,127.848,115.933,10.28,11.91,yellow,6373.29,6399.04,-0.4,-25.75,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-05-01,custom_60d,171.18,145.784,17.42,25.4,yellow,4940.85,4863.07,1.6,77.78,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-06-01,custom_60d,0.165,0.163,1.23,0.0,green,5.46,4.77,14.47,0.69,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-07-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-08-01,custom_60d,,,,,gray,2199.4,2342.38,-6.1,-142.98,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-09-01,custom_60d,,,,,gray,3271.05,3145.81,3.98,125.24,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-12-07-10-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-01-01,custom_60d,138.489,137.61,0.64,0.88,green,5038.09,5135.73,-1.9,-97.64,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-01-02,custom_60d,5.773,4.763,21.21,1.01,red,957.19,890.6,7.48,66.59,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-02-01,custom_60d,0.05,0.05,0.0,0.0,green,1.2,1.2,0.0,0.0,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-03-01,custom_60d,128.274,131.738,-2.63,-3.46,green,4405.43,4526.58,-2.68,-121.15,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-03-02,custom_60d,109.578,109.185,0.36,0.39,green,3709.36,3735.75,-0.71,-26.39,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-03-03,custom_60d,19.921,8.988,121.64,10.93,red,1401.74,1015.81,37.99,385.93,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-04-01,custom_60d,120.605,122.054,-1.19,-1.45,green,4168.69,4203.61,-0.83,-34.92,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-04-02,custom_60d,149.91,150.001,-0.06,-0.09,green,5219.62,5350.88,-2.45,-131.26,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-05-01,custom_60d,225.705,186.822,20.81,38.88,red,7452.98,6224.06,19.74,1228.92,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-05-02,custom_60d,,,,,gray,6492.82,6533.4,-0.62,-40.58,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-06-01,custom_60d,123.657,105.477,17.24,18.18,yellow,4684.6,3424.52,36.8,1260.08,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-06-02,custom_60d,102.976,99.352,3.65,3.62,green,4015.33,4079.94,-1.58,-64.61,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-07-01,custom_60d,3.54,3.347,5.77,0.19,yellow,153.06,153.71,-0.42,-0.65,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-01-07-02,custom_60d,55.438,55.906,-0.84,-0.47,green,2370.31,2338.58,1.36,31.73,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-01-02,custom_60d,32.003,30.505,4.91,1.5,green,1121.21,1149.41,-2.45,-28.2,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-01-03,custom_60d,56.178,51.743,8.57,4.43,yellow,2330.51,2309.4,0.91,21.11,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-02-01,custom_60d,68.379,80.1,-14.63,-11.72,green,3308.35,3356.47,-1.43,-48.12,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-03-01,custom_60d,76.487,84.667,-9.66,-8.18,green,2485.21,2822.39,-11.95,-337.18,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-03-02,custom_60d,105.789,101.541,4.18,4.25,green,3658.07,3541.6,3.29,116.47,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-04-01,custom_60d,66.659,80.701,-17.4,-14.04,green,2928.4,3180.52,-7.93,-252.12,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-04-02,custom_60d,337.526,329.099,2.56,8.43,green,10262.38,10065.28,1.96,197.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-04-03,custom_60d,68.513,68.959,-0.65,-0.45,green,2961.21,3009.46,-1.6,-48.25,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-04-04,custom_60d,35.32,34.739,1.67,0.58,green,1345.46,1198.5,12.26,146.96,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-04-05,custom_60d,65.409,67.603,-3.25,-2.19,green,2177.02,2245.67,-3.06,-68.65,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-05-01,custom_60d,174.112,185.366,-6.07,-11.25,green,6135.15,6325.25,-3.01,-190.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-05-02,custom_60d,10.256,11.727,-12.54,-1.47,green,270.86,367.7,-26.34,-96.84,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-05-03,custom_60d,41.995,36.28,15.75,5.71,yellow,1701.95,1687.17,0.88,14.78,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-06-01,custom_60d,133.221,131.317,1.45,1.9,green,5185.26,5152.52,0.64,32.74,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-06-04,custom_60d,185.809,193.403,-3.93,-7.59,green,7320.98,7517.82,-2.62,-196.84,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-07-01,custom_60d,108.824,104.23,4.41,4.59,green,4349.51,4255.52,2.21,93.99,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-07-02,custom_60d,30.276,29.719,1.87,0.56,green,1436.11,1412.42,1.68,23.69,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-08-01,custom_60d,323.625,338.481,-4.39,-14.86,green,6893.83,7518.39,-8.31,-624.56,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-02-08-02,custom_60d,114.204,113.583,0.55,0.62,green,4991.25,4969.88,0.43,21.37,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-01-01,custom_60d,50.995,50.0,1.99,0.99,green,1957.99,1941.91,0.83,16.08,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-01-03,custom_60d,59.021,57.646,2.39,1.38,green,2247.83,2216.14,1.43,31.69,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-02-01,custom_60d,118.162,83.395,41.69,34.77,red,3166.45,2864.52,10.54,301.93,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-02-02,custom_60d,47.212,40.584,16.33,6.63,yellow,1115.51,1282.02,-12.99,-166.51,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-02-03,custom_60d,66.274,64.864,2.17,1.41,green,2293.35,2252.4,1.82,40.95,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-02-04,custom_60d,19.432,18.953,2.53,0.48,green,732.67,711.97,2.91,20.7,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-02-05,custom_60d,4.065,4.389,-7.38,-0.32,green,279.74,269.88,3.65,9.86,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-03-01,custom_60d,101.306,72.351,40.02,28.95,red,2756.5,2708.13,1.79,48.37,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-03-02,custom_60d,0.0,21.243,-100.0,-21.24,green,0.0,466.19,-100.0,-466.19,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-03-04,custom_60d,13.787,15.932,-13.46,-2.14,green,685.49,732.65,-6.44,-47.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-03-05,custom_60d,5.099,4.904,3.98,0.2,green,375.42,368.5,1.88,6.92,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-04-01,custom_60d,168.216,143.843,16.94,24.37,yellow,4711.0,3856.8,22.15,854.2,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-04-02,custom_60d,,,,,gray,402.75,409.28,-1.6,-6.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-04-03,custom_60d,73.296,71.89,1.96,1.41,green,2727.41,2649.29,2.95,78.12,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-05-01,custom_60d,74.23,72.643,2.18,1.59,green,3472.11,3387.09,2.51,85.02,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-06-01,custom_60d,22.974,7.296,214.88,15.68,red,169.6,123.1,37.77,46.5,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-06-02,custom_60d,102.729,50.815,102.16,51.91,red,2649.43,1485.6,78.34,1163.83,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-06-03,custom_60d,48.979,40.52,20.88,8.46,red,1775.45,1482.96,19.72,292.49,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-07-01,custom_60d,8.144,5.424,50.15,2.72,red,572.08,522.83,9.42,49.25,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-07-02,custom_60d,101.551,108.46,-6.37,-6.91,green,4540.94,4464.0,1.72,76.94,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-07-03,custom_60d,,,,,gray,115.44,93.9,22.94,21.54,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-08-01,custom_60d,28.439,28.33,0.38,0.11,green,1396.47,1392.48,0.29,3.99,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-09-01,custom_60d,21.788,37.65,-42.13,-15.86,green,833.61,1111.3,-24.99,-277.69,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-09-02,custom_60d,32.833,31.202,5.23,1.63,yellow,1063.81,1051.19,1.2,12.62,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-03-10-01,custom_60d,93.139,93.101,0.04,0.04,green,3504.62,3461.73,1.24,42.89,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-01-01,custom_60d,96.679,106.124,-8.9,-9.44,green,3889.18,4073.06,-4.51,-183.88,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-01-03,custom_60d,,,,,gray,4.97,13.27,-62.55,-8.3,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-01-04,custom_60d,147.349,151.358,-2.65,-4.01,green,5341.06,5524.19,-3.32,-183.13,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-02-01,custom_60d,173.613,165.738,4.75,7.88,green,6194.33,5918.46,4.66,275.87,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-02-02,custom_60d,0.0,0.0,,,gray,36.7,4.28,757.48,32.42,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-03-01,custom_60d,212.073,228.817,-7.32,-16.74,green,6772.98,7146.61,-5.23,-373.63,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-04-01,custom_60d,70.366,71.522,-1.62,-1.16,green,2698.71,2762.23,-2.3,-63.52,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-04-02,custom_60d,155.352,151.74,2.38,3.61,green,5542.66,5548.85,-0.11,-6.19,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-05-01,custom_60d,204.474,196.655,3.98,7.82,green,6863.38,6745.04,1.75,118.34,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-05-02,custom_60d,5.05,5.05,0.0,0.0,green,343.63,343.49,0.04,0.14,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-06-01,custom_60d,0.0,7.638,-100.0,-7.64,green,23.81,295.02,-91.93,-271.21,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-06-02,custom_60d,57.179,57.188,-0.02,-0.01,green,3586.22,3506.53,2.27,79.69,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-06-03,custom_60d,96.909,92.89,4.33,4.02,green,3684.41,3756.69,-1.92,-72.28,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-07-01,custom_60d,128.094,131.095,-2.29,-3.0,green,4906.03,4945.56,-0.8,-39.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-07-02,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-07-03,custom_60d,0.001,0.072,-98.61,-0.07,green,16.37,17.94,-8.75,-1.57,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-07-04,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-07-05,custom_60d,19.161,18.502,3.56,0.66,green,776.4,767.7,1.13,8.7,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-08-01,custom_60d,161.449,161.115,0.21,0.33,green,5435.17,5454.53,-0.35,-19.36,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-08-02,custom_60d,79.137,80.063,-1.16,-0.93,green,2669.28,2718.57,-1.81,-49.29,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-08-03,custom_60d,94.989,95.595,-0.63,-0.61,green,3253.71,3301.27,-1.44,-47.56,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-09-01,custom_60d,80.714,77.538,4.1,3.18,green,3201.23,3035.51,5.46,165.72,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-09-02,custom_60d,164.4,160.624,2.35,3.78,green,5132.13,4842.77,5.98,289.36,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-04-09-03,custom_60d,47.607,56.019,-15.02,-8.41,green,1919.23,1998.33,-3.96,-79.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-01-01,custom_60d,82.287,79.846,3.06,2.44,green,4298.06,4324.18,-0.6,-26.12,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-01-03,custom_60d,51.34,49.638,3.43,1.7,green,2359.32,2414.9,-2.3,-55.58,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-02-01,custom_60d,11.393,8.058,41.39,3.34,red,829.79,804.43,3.15,25.36,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-02-02,custom_60d,73.251,77.471,-5.45,-4.22,green,2620.04,2707.59,-3.23,-87.55,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-03-01,custom_60d,27.591,31.595,-12.67,-4.0,green,1358.72,1410.72,-3.69,-52.0,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-03-02,custom_60d,13.209,13.995,-5.62,-0.79,green,605.98,621.86,-2.55,-15.88,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-04-01,custom_60d,1.963,2.449,-19.84,-0.49,green,53.87,49.23,9.43,4.64,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-04-03,custom_60d,23.461,26.254,-10.64,-2.79,green,1087.2,1125.62,-3.41,-38.42,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-04-04,custom_60d,62.451,61.179,2.08,1.27,green,2670.28,2612.11,2.23,58.17,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-05-01,custom_60d,13.758,15.118,-9.0,-1.36,green,854.5,893.78,-4.39,-39.28,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-05-02,custom_60d,24.326,24.333,-0.03,-0.01,green,1268.93,1278.82,-0.77,-9.89,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-06-01,custom_60d,63.797,63.652,0.23,0.14,green,2563.65,2559.74,0.15,3.91,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-06-02,custom_60d,67.493,65.891,2.43,1.6,green,2823.5,2794.12,1.05,29.38,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-07-01,custom_60d,45.393,44.141,2.84,1.25,green,1773.41,1714.72,3.42,58.69,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-07-02,custom_60d,67.614,73.923,-8.53,-6.31,green,2979.7,3037.37,-1.9,-57.67,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-08-01,custom_60d,89.052,89.227,-0.2,-0.17,green,4058.49,4039.33,0.47,19.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-08-02,custom_60d,64.36,101.363,-36.51,-37.0,green,2589.8,4027.69,-35.7,-1437.89,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-08-03,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-09-01,custom_60d,93.169,84.696,10.0,8.47,yellow,3295.62,3290.75,0.15,4.87,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-09-02,custom_60d,31.924,32.832,-2.77,-0.91,green,1351.94,1202.74,12.41,149.2,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-09-03,custom_60d,66.319,73.539,-9.82,-7.22,green,3002.77,3070.2,-2.2,-67.43,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-10-01,custom_60d,106.766,113.866,-6.24,-7.1,green,4378.5,4367.07,0.26,11.43,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-10-02,custom_60d,20.835,17.118,21.71,3.72,red,237.15,259.42,-8.58,-22.27,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-10-03,custom_60d,88.738,88.962,-0.25,-0.22,green,3247.99,3226.75,0.66,21.24,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-11-01,custom_60d,88.229,91.674,-3.76,-3.45,green,3142.42,3155.17,-0.4,-12.75,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-11-02,custom_60d,0.0,16.868,-100.0,-16.87,green,194.39,673.97,-71.16,-479.58,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-12-01,custom_60d,88.987,62.065,43.38,26.92,red,3345.55,2400.79,39.35,944.76,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-05-13-01,custom_60d,78.211,77.071,1.48,1.14,green,2367.44,2401.24,-1.41,-33.8,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-01-01,custom_60d,88.799,95.735,-7.24,-6.94,green,3345.82,3521.92,-5.0,-176.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-01-02,custom_60d,12.165,23.837,-48.97,-11.67,green,294.65,773.96,-61.93,-479.31,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-01-03,custom_60d,,12.19,,,gray,,271.32,,,gray,,28,,,2026-09-10 14:28:41
DM-13-06-01-04,custom_60d,44.533,44.744,-0.47,-0.21,green,1911.85,1929.86,-0.93,-18.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-01-05,custom_60d,41.901,41.892,0.02,0.01,green,1706.68,1703.36,0.19,3.32,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-02-01,custom_60d,58.425,50.725,15.18,7.7,yellow,2095.89,1804.03,16.18,291.86,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-02-03,custom_60d,101.036,44.153,128.83,56.88,red,3941.43,1637.22,140.74,2304.21,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-03-01,custom_60d,400.223,464.236,-13.79,-64.01,green,14416.31,16378.53,-11.98,-1962.22,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-03-02,custom_60d,9.36,7.694,21.65,1.67,red,271.56,208.91,29.99,62.65,red,7.0,57,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-03-03,custom_60d,62.183,62.18,0.0,0.0,green,2385.38,2382.36,0.13,3.02,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-03-04,custom_60d,0.035,0.042,-16.67,-0.01,green,0.13,0.11,18.18,0.02,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-04-01,custom_60d,,,,,gray,859.15,246.05,249.18,613.1,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-04-02,custom_60d,131.248,151.681,-13.47,-20.43,green,5648.1,5934.78,-4.83,-286.68,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-04-03,custom_60d,1.434,1.358,5.6,0.08,yellow,255.55,309.73,-17.49,-54.18,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-13-06-04-04,custom_60d,30.447,30.759,-1.01,-0.31,green,1949.61,1916.14,1.75,33.47,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
